enrollment_date,gender,age,enrollment_status,aadhaar_generated,region_code,district
2025-11-10,Other,57,Verified,False,MH-PUN,Bengaluru
2025-03-28,Male,87,Rejected,False,KA-BLR,Agra
2024-10-16,Female,20,Verified,False,TN-CBE,Agra
2026-03-14,Other,65,Verified,False,MH-NSK,New Delhi
2026-03-20,Other,58,Verified,False,DL-NDL,Bengaluru
2024-04-20,Female,78,Verified,False,MH-PUN,Agra
2024-05-20,Female,14,Rejected,False,DL-NDL,Bengaluru
2025-07-10,Female,71,Verified,False,UP-AGR,Agra
2024-05-12,Other,28,Verified,False,TN-CBE,Bengaluru
2024-08-23,Female,94,Verified,False,KA-MYS,Chennai
2025-03-22,Female,58,Verified,False,TN-CHN,Coimbatore
2024-06-28,Female,89,Verified,False,DL-NDL,Mumbai
2024-05-19,Male,94,Verified,False,TN-CHN,Coimbatore
2024-08-14,Male,9,Verified,False,MH-NSK,Bengaluru
2025-02-21,Other,48,Verified,False,DL-NDL,Coimbatore
2025-03-30,Female,56,Pending,False,KA-BLR,Mumbai
2025-12-13,Female,77,Verified,False,KA-BLR,Nashik
2025-11-03,Other,41,Rejected,False,MH-MUM,Bengaluru
2025-12-21,Male,62,Generated,True,MH-NSK,Lucknow
2024-11-29,Male,91,Rejected,False,MH-PUN,Agra
2026-03-06,Female,46,Verified,False,KA-BLR,Lucknow
2024-12-29,Female,34,Verified,False,MH-NSK,Agra
2024-04-23,Other,71,Verified,False,UP-AGR,Nashik
2026-04-14,Male,54,Rejected,False,DL-NDL,Coimbatore
2024-04-23,Other,95,Pending,False,TN-CBE,Lucknow
2024-10-11,Other,79,Verified,False,DL-NDL,Coimbatore
2025-06-15,Other,12,Verified,False,KA-MYS,Agra
2025-07-15,Female,78,Verified,False,UP-LKO,Pune
2026-04-01,Other,91,Generated,True,UP-LKO,Chennai
2025-07-01,Male,45,Verified,False,MH-NSK,Mumbai
2025-06-12,Other,62,Pending,False,MH-PUN,Bengaluru
2025-06-09,Female,44,Rejected,False,UP-AGR,Chennai
2024-12-04,Male,71,Generated,True,DL-NDL,Mysuru
2026-03-25,Other,24,Rejected,False,DL-NDL,New Delhi
2025-10-02,Other,93,Rejected,False,DL-NDL,Bengaluru
2025-12-26,Female,9,Verified,False,MH-PUN,Bengaluru
2025-01-06,Female,53,Pending,False,MH-PUN,Mysuru
2024-07-05,Other,15,Generated,True,MH-MUM,Lucknow
2024-11-16,Other,92,Verified,False,KA-BLR,New Delhi
2024-06-13,Male,14,Verified,False,DL-NDL,Chennai
2025-12-27,Male,15,Verified,False,KA-BLR,Lucknow
2024-12-09,Other,74,Verified,False,MH-NSK,Bengaluru
2026-02-17,Other,70,Verified,False,UP-LKO,Mysuru
2025-10-30,Other,95,Verified,False,DL-NDL,Nashik
2025-02-15,Male,31,Verified,False,KA-MYS,Chennai
2025-09-27,Male,81,Verified,False,UP-AGR,Nashik
2025-12-02,Female,42,Verified,False,TN-CBE,Bengaluru
2024-12-15,Male,36,Rejected,False,KA-BLR,Coimbatore
2025-11-10,Other,27,Pending,False,KA-BLR,Pune
2024-05-16,Female,49,Pending,False,UP-LKO,Nashik
2026-01-18,Other,56,Generated,True,UP-AGR,Bengaluru
2026-04-18,Female,53,Verified,False,KA-BLR,Lucknow
2025-07-22,Other,15,Rejected,False,DL-NDL,Chennai
2025-10-31,Other,16,Rejected,False,KA-BLR,Mumbai
2025-08-03,Male,17,Rejected,False,KA-MYS,Agra
2025-10-16,Male,25,Generated,True,MH-PUN,Mysuru
2025-07-06,Other,36,Verified,False,UP-AGR,Lucknow
2024-08-19,Other,76,Generated,True,MH-PUN,Pune
2025-01-12,Female,43,Verified,False,KA-BLR,Bengaluru
2025-05-18,Female,84,Verified,False,UP-LKO,Nashik
2025-04-02,Male,30,Verified,False,KA-BLR,Mysuru
2024-11-18,Other,28,Pending,False,MH-PUN,Lucknow
2024-11-06,Female,25,Verified,False,TN-CHN,Agra
2026-03-03,Male,74,Verified,False,DL-NDL,Mysuru
2025-01-19,Other,58,Rejected,False,TN-CHN,Chennai
2024-05-29,Other,5,Verified,False,UP-AGR,Lucknow
2025-06-22,Female,94,Rejected,False,TN-CBE,Mysuru
2025-03-09,Female,70,Generated,True,TN-CBE,Nashik
2025-12-11,Female,78,Pending,False,TN-CHN,Bengaluru
2026-04-03,Female,72,Verified,False,KA-MYS,Chennai
2025-09-08,Female,16,Verified,False,UP-LKO,Chennai
2025-05-28,Other,24,Verified,False,TN-CBE,Nashik
2025-08-13,Other,19,Verified,False,DL-NDL,Bengaluru
2026-04-07,Other,62,Rejected,False,UP-LKO,Lucknow
2025-03-28,Other,68,Verified,False,TN-CBE,Lucknow
2025-07-09,Male,75,Generated,True,KA-MYS,Nashik
2025-08-11,Other,63,Verified,False,UP-LKO,Lucknow
2024-07-17,Female,36,Generated,True,UP-AGR,Coimbatore
2024-10-18,Male,28,Verified,False,TN-CBE,Mysuru
2024-08-18,Female,25,Generated,True,DL-NDL,Bengaluru
2024-05-02,Other,65,Verified,False,UP-AGR,Coimbatore
2025-09-17,Male,76,Pending,False,DL-NDL,Agra
2025-06-11,Male,11,Verified,False,UP-LKO,Mumbai
2026-02-18,Female,90,Pending,False,DL-NDL,Chennai
2026-04-15,Female,15,Verified,False,UP-AGR,Mysuru
2024-06-01,Other,57,Generated,True,KA-MYS,Pune
2024-06-10,Other,51,Verified,False,MH-NSK,Coimbatore
2025-01-04,Female,7,Verified,False,MH-MUM,Bengaluru
2025-03-21,Male,44,Verified,False,DL-NDL,Mumbai
2026-01-04,Male,63,Pending,False,KA-BLR,Bengaluru
2025-10-24,Female,80,Verified,False,DL-NDL,Mysuru
2025-01-22,Other,64,Generated,True,UP-AGR,Nashik
2025-02-08,Female,55,Verified,False,KA-MYS,Coimbatore
2026-01-31,Other,38,Verified,False,UP-LKO,New Delhi
2026-03-15,Male,69,Rejected,False,TN-CBE,Pune
2024-05-26,Other,17,Verified,False,TN-CHN,Chennai
2025-11-03,Female,26,Rejected,False,UP-LKO,New Delhi
2024-05-28,Male,41,Verified,False,KA-BLR,New Delhi
2025-02-15,Other,59,Generated,True,MH-PUN,Pune
2024-12-30,Other,21,Verified,False,KA-BLR,New Delhi
2024-04-19,Female,65,Rejected,False,MH-NSK,Coimbatore
2026-03-31,Male,11,Rejected,False,UP-AGR,Coimbatore
2025-02-22,Other,34,Verified,False,DL-NDL,Mysuru
2025-09-02,Male,60,Rejected,False,KA-BLR,Mumbai
2025-06-07,Other,59,Verified,False,TN-CHN,Mumbai
2024-11-15,Male,45,Rejected,False,UP-AGR,Lucknow
2026-04-09,Male,87,Rejected,False,TN-CBE,Nashik
2026-04-09,Male,49,Verified,False,MH-NSK,Nashik
2026-02-14,Male,45,Generated,True,MH-MUM,Chennai
2026-01-16,Male,60,Generated,True,UP-AGR,Agra
2026-03-27,Female,60,Generated,True,TN-CBE,Nashik
2024-09-21,Other,87,Generated,True,MH-NSK,Lucknow
2024-07-27,Other,83,Rejected,False,MH-MUM,Pune
2025-08-16,Male,51,Verified,False,UP-LKO,New Delhi
2025-01-25,Other,25,Pending,False,MH-PUN,Mysuru
2025-12-10,Female,88,Verified,False,DL-NDL,Agra
2024-05-25,Other,59,Verified,False,KA-MYS,Mumbai
2024-05-23,Female,60,Verified,False,UP-LKO,Mumbai
2025-11-03,Other,72,Verified,False,TN-CBE,Pune
2026-03-12,Other,80,Verified,False,TN-CBE,Nashik
2024-09-01,Female,80,Verified,False,UP-LKO,Lucknow
2025-12-22,Female,76,Verified,False,KA-BLR,Lucknow
2025-04-16,Other,38,Rejected,False,UP-LKO,Coimbatore
2026-01-21,Other,8,Verified,False,TN-CBE,Mysuru
2024-05-28,Other,79,Verified,False,DL-NDL,Coimbatore
2024-10-03,Other,92,Verified,False,MH-NSK,Mumbai
2025-02-16,Female,45,Verified,False,DL-NDL,Nashik
2025-03-16,Other,9,Pending,False,DL-NDL,Chennai
2025-09-19,Female,55,Verified,False,UP-LKO,Pune
2026-02-08,Male,57,Verified,False,UP-LKO,Bengaluru
2025-09-06,Male,9,Verified,False,TN-CBE,Bengaluru
2026-04-11,Male,16,Rejected,False,DL-NDL,Mumbai
2025-10-20,Male,19,Verified,False,UP-AGR,New Delhi
2025-02-22,Male,87,Generated,True,MH-MUM,Mumbai
2024-08-29,Female,46,Verified,False,MH-MUM,Lucknow
2024-12-31,Other,89,Generated,True,TN-CBE,Chennai
2025-06-15,Female,76,Generated,True,MH-MUM,Mumbai
2026-04-12,Female,11,Generated,True,KA-BLR,Chennai
2025-10-16,Male,84,Generated,True,UP-AGR,Coimbatore
2024-07-05,Male,80,Rejected,False,KA-MYS,Bengaluru
2025-08-13,Other,38,Rejected,False,TN-CHN,Chennai
2026-03-04,Female,76,Verified,False,UP-LKO,Nashik
2024-05-03,Male,28,Verified,False,UP-AGR,Chennai
2024-12-21,Female,71,Rejected,False,TN-CBE,Mumbai
2024-10-04,Female,15,Generated,True,UP-LKO,Chennai
2024-05-21,Male,16,Rejected,False,KA-MYS,New Delhi
2025-01-14,Other,33,Verified,False,UP-AGR,New Delhi
2025-07-05,Male,68,Generated,True,TN-CBE,Pune
2025-04-04,Other,84,Verified,False,MH-NSK,Lucknow
2024-09-04,Other,46,Verified,False,DL-NDL,Bengaluru
2025-04-27,Male,17,Verified,False,MH-PUN,Agra
2026-01-12,Female,24,Rejected,False,UP-LKO,Coimbatore
2025-06-17,Male,67,Generated,True,MH-PUN,Agra
2026-04-08,Male,93,Rejected,False,KA-MYS,Bengaluru
2025-04-04,Female,7,Generated,True,TN-CBE,Pune
2026-04-05,Female,77,Pending,False,MH-PUN,Lucknow
2025-04-17,Male,24,Generated,True,MH-NSK,Pune
2024-12-15,Female,36,Pending,False,KA-BLR,Chennai
2025-03-25,Male,69,Verified,False,KA-MYS,Mysuru
2024-12-27,Female,62,Pending,False,UP-AGR,New Delhi
2026-02-02,Other,26,Verified,False,DL-NDL,New Delhi
2025-09-09,Other,45,Verified,False,MH-NSK,Coimbatore
2024-05-13,Male,23,Pending,False,TN-CHN,Lucknow
2025-10-19,Other,64,Verified,False,UP-LKO,Agra
2026-02-05,Female,69,Verified,False,MH-NSK,Lucknow
2024-09-08,Male,85,Rejected,False,TN-CHN,Mumbai
2025-12-19,Female,23,Verified,False,UP-AGR,New Delhi
2024-10-05,Male,87,Rejected,False,KA-MYS,Chennai
2025-08-28,Male,78,Rejected,False,TN-CBE,Nashik
2025-04-22,Male,75,Pending,False,KA-MYS,Coimbatore
2026-03-25,Male,90,Verified,False,TN-CBE,Mysuru
2026-04-12,Other,94,Rejected,False,MH-PUN,Lucknow
2025-07-12,Other,90,Verified,False,KA-MYS,Nashik
2024-09-06,Female,66,Rejected,False,DL-NDL,New Delhi
2025-06-28,Male,9,Verified,False,KA-BLR,Mysuru
2025-10-20,Female,25,Verified,False,UP-AGR,Coimbatore
2025-10-06,Male,85,Verified,False,MH-NSK,Pune
2024-12-25,Female,62,Rejected,False,TN-CHN,Mumbai
2024-09-17,Other,58,Verified,False,MH-MUM,Mysuru
2024-11-07,Male,62,Rejected,False,MH-MUM,Pune
2024-08-27,Other,77,Generated,True,DL-NDL,Bengaluru
2025-06-21,Male,15,Rejected,False,MH-PUN,Bengaluru
2026-01-14,Other,25,Rejected,False,TN-CHN,New Delhi
2025-05-15,Other,28,Verified,False,MH-MUM,Lucknow
2026-01-26,Other,16,Verified,False,KA-MYS,Mysuru
2025-03-28,Female,5,Verified,False,MH-MUM,New Delhi
2024-04-26,Female,88,Rejected,False,KA-BLR,Bengaluru
2024-10-31,Female,93,Verified,False,MH-MUM,Nashik
2024-05-27,Female,10,Verified,False,KA-BLR,New Delhi
2026-02-04,Other,56,Rejected,False,UP-LKO,Agra
2025-03-25,Other,42,Verified,False,UP-AGR,Mysuru
2024-12-21,Other,71,Verified,False,MH-MUM,Agra
2025-12-10,Male,31,Generated,True,KA-MYS,Mysuru
2026-01-30,Male,54,Rejected,False,DL-NDL,Mumbai
2025-08-29,Male,58,Verified,False,KA-BLR,Nashik
2025-10-09,Male,34,Generated,True,MH-PUN,Nashik
2025-08-13,Female,47,Generated,True,MH-PUN,New Delhi
2025-05-20,Other,82,Verified,False,TN-CHN,Coimbatore
2024-09-14,Male,85,Verified,False,KA-BLR,Mumbai
2024-05-20,Male,51,Generated,True,UP-AGR,Nashik
2024-09-18,Other,91,Verified,False,MH-MUM,Mumbai
2024-12-05,Female,21,Rejected,False,KA-BLR,Bengaluru
2025-08-28,Male,57,Rejected,False,MH-PUN,Chennai
2024-12-18,Other,9,Rejected,False,KA-MYS,Lucknow
2025-11-16,Other,18,Rejected,False,MH-NSK,Nashik
2025-06-13,Female,81,Pending,False,UP-AGR,Mumbai
2026-02-04,Male,94,Generated,True,TN-CHN,Mumbai
2025-05-26,Male,10,Pending,False,DL-NDL,Nashik
2024-11-25,Male,64,Rejected,False,UP-LKO,Pune
2025-06-23,Other,33,Generated,True,MH-PUN,Chennai
2025-11-19,Other,19,Generated,True,DL-NDL,Lucknow
2025-10-05,Other,29,Verified,False,KA-BLR,New Delhi
2025-09-06,Male,48,Generated,True,MH-NSK,Nashik
2024-07-23,Male,68,Generated,True,MH-MUM,Mysuru
2024-11-12,Female,74,Rejected,False,MH-MUM,Mysuru
2025-10-10,Other,62,Generated,True,MH-NSK,Mumbai
2025-07-25,Other,40,Rejected,False,KA-MYS,New Delhi
2025-11-22,Other,33,Rejected,False,MH-NSK,Mysuru
2024-07-29,Other,21,Verified,False,DL-NDL,Pune
2025-12-11,Female,59,Verified,False,TN-CHN,New Delhi
2025-10-27,Female,39,Generated,True,DL-NDL,Pune
2025-01-28,Male,55,Verified,False,TN-CHN,Lucknow
2025-05-03,Male,36,Verified,False,TN-CBE,Mumbai
2025-03-07,Female,10,Generated,True,TN-CBE,Nashik
2026-03-16,Female,60,Generated,True,MH-MUM,Mumbai
2025-10-13,Female,77,Verified,False,KA-BLR,Mumbai
2024-07-30,Male,44,Generated,True,DL-NDL,Mysuru
2025-11-01,Other,53,Verified,False,UP-LKO,Coimbatore
2025-11-02,Other,53,Generated,True,DL-NDL,Bengaluru
2026-02-19,Female,18,Verified,False,UP-AGR,Agra
2024-12-25,Male,6,Verified,False,UP-LKO,Mysuru
2025-07-17,Female,10,Generated,True,TN-CHN,Mumbai
2026-04-15,Male,37,Pending,False,KA-BLR,Chennai
2024-08-15,Female,34,Verified,False,UP-LKO,Mysuru
2024-12-27,Female,44,Verified,False,DL-NDL,Lucknow
2024-07-16,Male,11,Rejected,False,KA-MYS,New Delhi
2024-08-15,Female,88,Pending,False,UP-AGR,Pune
2025-11-17,Female,6,Pending,False,DL-NDL,Coimbatore
2025-09-12,Female,78,Verified,False,UP-AGR,Mumbai
2024-09-30,Female,49,Rejected,False,KA-MYS,Coimbatore
2025-03-19,Female,28,Verified,False,UP-LKO,Chennai
2025-08-19,Female,42,Verified,False,TN-CHN,Nashik
2024-11-22,Other,38,Verified,False,DL-NDL,Coimbatore
2025-09-25,Female,76,Verified,False,MH-PUN,New Delhi
2025-06-16,Male,92,Rejected,False,KA-BLR,Pune
2024-09-05,Other,70,Rejected,False,TN-CHN,Bengaluru
2024-08-18,Male,51,Verified,False,MH-PUN,Agra
2024-07-03,Female,64,Verified,False,MH-MUM,Mumbai
2024-06-19,Male,78,Verified,False,DL-NDL,Pune
2025-08-17,Female,62,Verified,False,KA-MYS,Mumbai
2025-06-04,Other,45,Pending,False,MH-PUN,Mumbai
2025-03-28,Female,73,Rejected,False,KA-MYS,Pune
2024-07-23,Male,14,Pending,False,KA-MYS,Mumbai
2025-08-14,Female,66,Generated,True,DL-NDL,Agra
2025-04-12,Male,75,Generated,True,TN-CBE,Lucknow
2025-07-01,Other,54,Verified,False,DL-NDL,Mumbai
2026-01-03,Female,47,Rejected,False,MH-MUM,New Delhi
2026-03-31,Female,39,Pending,False,UP-LKO,Mysuru
2025-02-21,Male,17,Rejected,False,KA-MYS,Mumbai
2026-01-15,Female,65,Rejected,False,MH-MUM,Bengaluru
2025-09-30,Other,85,Generated,True,TN-CHN,Pune
2026-02-21,Other,18,Verified,False,MH-MUM,Mumbai
2025-03-18,Female,13,Generated,True,MH-PUN,Coimbatore
2024-08-23,Other,30,Generated,True,MH-MUM,Nashik
2025-12-15,Other,72,Rejected,False,MH-PUN,Chennai
2025-10-26,Female,5,Verified,False,UP-AGR,Coimbatore
2025-03-21,Female,82,Generated,True,UP-AGR,Lucknow
2025-07-13,Other,87,Rejected,False,DL-NDL,Nashik
2026-01-13,Other,16,Verified,False,MH-NSK,Lucknow
2025-03-10,Female,14,Verified,False,UP-LKO,Mumbai
2025-09-05,Male,65,Pending,False,UP-LKO,Coimbatore
2025-04-22,Male,38,Verified,False,UP-LKO,Coimbatore
2024-06-02,Other,76,Verified,False,UP-LKO,Mysuru
2025-06-24,Female,25,Rejected,False,DL-NDL,Bengaluru
2024-07-23,Other,34,Rejected,False,UP-AGR,Nashik
2025-06-21,Male,52,Generated,True,MH-MUM,Lucknow
2024-11-20,Female,71,Verified,False,MH-MUM,Agra
2025-08-22,Male,53,Verified,False,TN-CHN,Bengaluru
2025-12-18,Female,79,Verified,False,TN-CBE,Coimbatore
2026-01-12,Male,75,Rejected,False,DL-NDL,Coimbatore
2025-07-04,Other,81,Generated,True,UP-AGR,Lucknow
2024-12-02,Male,71,Verified,False,MH-PUN,Chennai
2025-04-10,Female,77,Generated,True,MH-PUN,Mysuru
2025-09-03,Female,61,Verified,False,UP-AGR,Agra
2024-08-07,Male,42,Pending,False,TN-CBE,Nashik
2025-02-21,Male,9,Generated,True,KA-BLR,Lucknow
2024-07-08,Male,24,Verified,False,KA-MYS,Agra
2025-03-23,Other,12,Verified,False,UP-LKO,Lucknow
2025-06-07,Other,9,Pending,False,KA-BLR,Agra
2025-01-10,Male,83,Verified,False,MH-PUN,Bengaluru
2025-10-12,Female,28,Generated,True,TN-CBE,Lucknow
2024-08-29,Other,71,Generated,True,MH-PUN,Pune
2024-08-15,Male,51,Rejected,False,KA-MYS,Lucknow
2025-06-10,Female,38,Verified,False,TN-CBE,Lucknow
2025-12-30,Male,41,Generated,True,DL-NDL,Mysuru
2025-04-10,Female,7,Generated,True,MH-NSK,Bengaluru
2025-05-14,Other,16,Generated,True,KA-MYS,Nashik
2025-12-27,Male,81,Rejected,False,MH-NSK,Coimbatore
2024-10-19,Male,48,Verified,False,KA-BLR,Bengaluru
2024-06-14,Male,74,Verified,False,MH-MUM,Lucknow
2025-03-17,Male,28,Generated,True,TN-CHN,Chennai
2024-05-02,Other,66,Verified,False,UP-LKO,Mumbai
2025-06-10,Male,68,Verified,False,MH-NSK,Coimbatore
2026-03-28,Other,12,Verified,False,KA-BLR,Lucknow
2026-01-16,Male,85,Verified,False,TN-CBE,Nashik
2026-03-10,Other,95,Generated,True,KA-BLR,Coimbatore
2024-12-15,Male,26,Verified,False,TN-CBE,Nashik
2024-10-17,Other,14,Generated,True,KA-MYS,Nashik
2025-10-12,Male,71,Verified,False,DL-NDL,Mysuru
2024-12-27,Male,81,Generated,True,KA-BLR,Coimbatore
2024-07-03,Female,62,Verified,False,UP-AGR,Lucknow
2026-04-10,Female,75,Pending,False,MH-PUN,Pune
2025-02-07,Other,73,Rejected,False,UP-AGR,Chennai
2024-07-05,Female,6,Verified,False,TN-CHN,Mysuru
2025-03-28,Female,66,Verified,False,MH-NSK,Nashik
2025-04-01,Female,79,Verified,False,KA-MYS,Coimbatore
2024-06-09,Male,79,Verified,False,MH-PUN,Mysuru
2024-08-31,Other,93,Rejected,False,KA-MYS,Mysuru
2025-09-13,Other,53,Rejected,False,TN-CBE,Mysuru
2025-12-14,Male,38,Generated,True,UP-AGR,New Delhi
2024-06-07,Other,44,Generated,True,MH-NSK,New Delhi
2025-10-16,Other,52,Generated,True,MH-NSK,Coimbatore
2025-10-08,Female,47,Verified,False,UP-AGR,Mumbai
2024-12-21,Other,15,Verified,False,UP-AGR,Mysuru
2026-02-08,Other,86,Generated,True,DL-NDL,Mysuru
2024-08-05,Female,45,Rejected,False,DL-NDL,Lucknow
2024-07-20,Female,15,Verified,False,DL-NDL,Lucknow
2024-06-22,Male,49,Generated,True,KA-MYS,Mysuru
2024-06-01,Male,10,Verified,False,MH-NSK,Bengaluru
2025-09-05,Male,70,Rejected,False,KA-MYS,Agra
2026-02-20,Female,15,Verified,False,MH-NSK,Pune
2025-05-29,Male,67,Generated,True,MH-NSK,Mysuru
2025-05-10,Other,52,Generated,True,DL-NDL,Coimbatore
2024-05-12,Female,19,Verified,False,TN-CBE,Mumbai
2025-06-17,Other,20,Verified,False,DL-NDL,Coimbatore
2025-03-24,Female,7,Verified,False,KA-MYS,Bengaluru
2026-01-08,Other,42,Verified,False,MH-NSK,Bengaluru
2025-08-23,Male,10,Verified,False,TN-CBE,Bengaluru
2026-03-13,Female,70,Pending,False,TN-CHN,Mysuru
2026-01-11,Other,75,Verified,False,UP-AGR,Nashik
2025-03-19,Female,84,Verified,False,TN-CBE,Agra
2025-03-22,Female,24,Verified,False,UP-AGR,Bengaluru
2025-12-13,Female,81,Verified,False,KA-BLR,Mumbai
2025-05-15,Other,53,Verified,False,MH-NSK,Pune
2025-12-09,Female,14,Generated,True,UP-LKO,Mysuru
2026-04-11,Male,18,Generated,True,TN-CHN,Chennai
2025-03-21,Other,31,Rejected,False,MH-PUN,Chennai
2026-01-15,Other,11,Verified,False,TN-CBE,Pune
2024-04-29,Male,83,Verified,False,TN-CBE,Lucknow
2025-10-30,Other,8,Rejected,False,UP-AGR,Mysuru
2024-12-06,Male,16,Verified,False,UP-LKO,Coimbatore
2024-09-18,Other,32,Rejected,False,DL-NDL,Bengaluru
2026-02-15,Male,56,Verified,False,TN-CHN,Mysuru
2024-06-04,Female,46,Generated,True,KA-MYS,Lucknow
2025-09-25,Female,85,Generated,True,DL-NDL,Coimbatore
2026-03-30,Female,90,Verified,False,KA-MYS,Chennai
2025-07-16,Other,76,Verified,False,MH-NSK,Coimbatore
2025-01-13,Female,92,Generated,True,TN-CBE,Bengaluru
2024-06-14,Male,5,Generated,True,MH-MUM,Pune
2025-12-29,Other,40,Rejected,False,MH-MUM,Pune
2024-11-27,Other,38,Verified,False,TN-CBE,Bengaluru
2025-03-11,Other,69,Verified,False,MH-NSK,Mumbai
2025-11-17,Female,32,Verified,False,UP-LKO,Agra
2024-12-24,Female,61,Verified,False,UP-AGR,Bengaluru
2026-02-10,Female,42,Verified,False,KA-BLR,Bengaluru
2024-05-04,Female,70,Pending,False,KA-MYS,Agra
2025-08-03,Male,38,Pending,False,MH-PUN,Agra
2025-06-27,Male,47,Rejected,False,TN-CBE,Agra
2026-02-03,Female,8,Rejected,False,DL-NDL,Pune
2024-12-05,Male,71,Rejected,False,DL-NDL,Agra
2024-06-26,Female,14,Generated,True,DL-NDL,New Delhi
2025-12-21,Female,27,Generated,True,TN-CBE,Lucknow
2026-04-02,Other,72,Verified,False,MH-PUN,Bengaluru
2025-12-04,Female,66,Rejected,False,UP-LKO,Nashik
2024-10-22,Female,50,Rejected,False,KA-MYS,Agra
2024-10-16,Male,37,Verified,False,UP-AGR,Pune
2024-09-21,Other,91,Rejected,False,DL-NDL,Nashik
2024-06-13,Female,24,Verified,False,MH-NSK,Bengaluru
2026-03-15,Other,27,Rejected,False,MH-NSK,Bengaluru
2025-03-21,Female,55,Rejected,False,KA-MYS,Mysuru
2024-10-06,Other,57,Generated,True,TN-CBE,Agra
2025-04-15,Female,84,Generated,True,TN-CBE,Agra
2025-11-19,Female,73,Pending,False,MH-PUN,Agra
2025-05-03,Female,66,Verified,False,TN-CBE,Pune
2026-01-07,Male,53,Pending,False,KA-BLR,Agra
2025-08-24,Other,60,Verified,False,MH-MUM,New Delhi
2025-10-21,Male,70,Verified,False,DL-NDL,Coimbatore
2024-09-02,Other,71,Rejected,False,MH-MUM,Mumbai
2024-07-20,Other,95,Verified,False,KA-MYS,Pune
2025-03-04,Male,34,Generated,True,KA-BLR,Bengaluru
2024-10-13,Female,71,Verified,False,MH-NSK,Coimbatore
2025-07-21,Male,21,Verified,False,UP-AGR,Nashik
2024-08-08,Male,84,Pending,False,MH-PUN,Mysuru
2024-07-13,Male,72,Verified,False,TN-CHN,New Delhi
2024-04-27,Female,64,Rejected,False,MH-NSK,Pune
2026-04-15,Female,80,Verified,False,DL-NDL,Pune
2024-07-28,Female,40,Rejected,False,MH-NSK,Lucknow
2024-11-11,Female,23,Verified,False,KA-BLR,Mysuru
2025-09-30,Other,22,Verified,False,MH-NSK,Coimbatore
2024-08-16,Male,38,Verified,False,UP-LKO,Agra
2025-01-09,Other,87,Verified,False,TN-CBE,Mysuru
2025-06-09,Male,34,Verified,False,MH-PUN,New Delhi
2024-08-17,Female,67,Generated,True,UP-AGR,Mysuru
2025-12-31,Female,81,Verified,False,TN-CBE,Pune
2024-08-17,Female,69,Verified,False,UP-LKO,Lucknow
2025-02-02,Female,35,Rejected,False,KA-MYS,New Delhi
2025-03-15,Male,15,Verified,False,MH-PUN,Mysuru
2024-11-13,Other,31,Verified,False,TN-CHN,New Delhi
2024-06-13,Other,49,Verified,False,MH-NSK,Coimbatore
2025-10-21,Female,13,Rejected,False,MH-PUN,New Delhi
2026-01-22,Female,81,Rejected,False,TN-CBE,Nashik
2025-03-13,Other,9,Verified,False,UP-LKO,Lucknow
2024-06-01,Female,79,Verified,False,KA-MYS,Lucknow
2025-10-19,Male,15,Verified,False,MH-PUN,Lucknow
2025-04-22,Other,37,Verified,False,MH-MUM,Mysuru
2024-05-28,Female,81,Rejected,False,MH-PUN,Pune
2026-02-05,Male,71,Verified,False,MH-NSK,Mumbai
2024-05-12,Female,87,Rejected,False,DL-NDL,Chennai
2025-03-24,Male,15,Verified,False,DL-NDL,Pune
2025-09-27,Male,86,Rejected,False,UP-AGR,Agra
2025-06-30,Female,13,Pending,False,KA-MYS,Nashik
2024-09-20,Male,87,Generated,True,KA-BLR,Pune
2025-01-27,Male,87,Generated,True,MH-MUM,Lucknow
2025-09-26,Other,92,Generated,True,TN-CHN,Chennai
2025-10-25,Female,26,Verified,False,KA-BLR,Mumbai
2025-04-03,Male,13,Rejected,False,DL-NDL,Chennai
2024-09-27,Female,11,Pending,False,UP-AGR,Bengaluru
2026-02-18,Female,73,Pending,False,MH-PUN,Mumbai
2026-01-12,Male,39,Verified,False,UP-AGR,Agra
2026-01-21,Female,93,Verified,False,DL-NDL,Coimbatore
2025-06-14,Other,70,Verified,False,MH-NSK,Mumbai
2026-03-10,Male,43,Verified,False,MH-PUN,Pune
2025-01-15,Male,59,Generated,True,UP-AGR,Chennai
2026-03-03,Female,46,Rejected,False,MH-MUM,Coimbatore
2024-06-21,Female,19,Verified,False,DL-NDL,Nashik
2025-02-28,Other,57,Rejected,False,KA-BLR,Bengaluru
2025-10-30,Other,92,Verified,False,UP-LKO,New Delhi
2026-04-13,Other,42,Generated,True,KA-BLR,Chennai
2026-03-06,Other,68,Verified,False,UP-AGR,Mumbai
2024-12-27,Male,6,Verified,False,KA-MYS,Mumbai
2025-06-25,Female,47,Generated,True,UP-LKO,Mysuru
2026-02-17,Other,62,Pending,False,TN-CBE,Nashik
2026-02-10,Male,22,Rejected,False,KA-MYS,Coimbatore
2025-12-10,Male,16,Verified,False,TN-CBE,Bengaluru
2024-08-22,Female,72,Generated,True,KA-MYS,Bengaluru
2024-12-04,Female,25,Verified,False,MH-PUN,Mumbai
2024-06-27,Male,56,Generated,True,UP-AGR,Chennai
2024-09-12,Male,49,Verified,False,MH-NSK,Bengaluru
2025-01-13,Female,26,Generated,True,MH-PUN,New Delhi
2025-02-02,Other,35,Rejected,False,KA-MYS,Chennai
2025-09-02,Male,58,Rejected,False,KA-BLR,Lucknow
